,mouse,treatment,vessel,age,pulse_freq,diam_mean,pressure_d,pressure_s,speed,flux,diam_mean_before_stim,diam_max_after_stim,diam_min_after_stim,power_diam_h1,power_diam_h2,power_diam_h3,power_center_h1,power_center_h2,power_center_h3
197,51020,baseline,cap3,adult,,,49.60344469387755,,,113.04688917991626,,,,,,,,,
198,51020,baseline,cap4,adult,,,49.361215022222225,,,73.93668056768105,,,,,,,,,
199,51020,baseline,cap5,adult,,,49.54084091666667,,,68.22399855355258,,,,,,,,,
200,51020,hyper,pen_art,adult,4.854906264696938,9.652559228650137,90.18564665306123,,,,,,,1083.6930477348385,121.36481533491066,9.41970267643219,6.336493382887767,1.6685080592959933,0.14491441987148782
201,51020,hyper,sphincter,adult,,,89.03047250000002,95.15434770212764,6.412378750602862,565.8876728878961,,,,,,,,,
202,51020,hyper,bulb,adult,4.890724307693219,8.888404432132964,86.5323141020408,95.15434770212764,2.5448021358825144,,,,,141.07935943074398,45.25586842143971,4.683496203834033,3.596810161080534,1.7884556839628314,0.11905124462902719
203,51020,hyper,cap1,adult,4.950588947993924,5.111954716981132,85.16822902000001,,,,,,,680.029659706006,82.99196002154424,26.35500014566183,0.9593518406284073,0.9038749314665117,0.17495046811609158
204,51020,after_hyper,pen_art,adult,,,48.04642119607842,,,,12.591709450502679,12.935,12.700878298019756,,,,,,
205,51020,after_hyper,sphincter,adult,,,48.29356429787234,48.173863811320764,3.6687905217779484,230.7531186448414,2.855959012367721,3.184,2.8617269128308336,,,,,,
206,51020,after_hyper,bulb,adult,5.19894554325692,5.895554545454545,48.16513221739132,48.173863811320764,2.2676449445873366,,7.577406416524233,7.761,7.562,543.0964394333412,28.72146205489772,15.227531931000936,7.736809593043446,1.3626319092187262,1.351665771139833
207,51020,after_hyper,cap1,adult,5.211904435403943,6.237320610687022,48.34258702173912,,,,4.194406416524234,4.179,3.98,727.6039948815637,70.03976680652663,13.979551769448678,8.858056887433083,5.916071324218573,0.615715181594372
208,51020,after_hyper,cap2,adult,5.21312149240747,6.510228658536586,48.3635001153846,,,132.93495438947372,,,,369.70042019730687,63.45367027631895,0.6809009134752533,116.32615077953886,8.906248571499848,4.310842860169618
209,51020,after_hyper,cap3,adult,5.193737647098546,5.467301829268293,48.42701001960786,,,147.1908655074947,,,,701.1843660184437,72.36609787581817,4.971631184748,98.50110699925602,9.257981598780537,0.9345495148730634
210,51020,after_hyper,cap4,adult,5.179921151744039,5.819534954407295,48.20787792156863,,,83.75506579639453,,,,202.89697545093026,19.200111804581105,5.717962906952646,265.54479307120334,30.07011484737443,4.415262283164153
211,51020,after_hyper,cap5,adult,5.140669986485688,5.620194444444444,48.27397217391305,,,97.61364973936172,,,,107.15992544545827,3.4980343202733124,0.9157852006131223,111.67853009288186,12.18925545068929,2.774070070339908
212,51020,after_ablation,pen_art,adult,5.181280362455142,16.7216914600551,47.73645429687498,,,,14.496388593564564,14.656878682909026,14.27206087848225,5830.27590395726,687.4012702330259,71.63837364625206,81.14660079006714,9.286089788971385,3.3892007474746686
213,51020,after_ablation,sphincter,adult,,,47.51131203921571,47.69151640350877,0.561106119302336,145.94855508531748,4.983445628976145,5.24033333333333,4.134577177167251,,,,,,
214,51020,after_ablation,bulb,adult,5.159450038061903,12.53193939393939,48.81484872222222,47.69151640350877,0.5783432173043841,,7.797199635260834,7.936787956265585,7.761,201.05025099946624,19.947433165293926,7.255309433415098,55.131086131579345,6.544716204401489,0.9019644471282456
215,51020,after_ablation,cap1,adult,5.164574819630905,5.711681690140844,47.81695588235298,,,,4.4621497248284445,4.851969821933734,4.25296855729764,1229.3766623319555,158.33300421209717,19.204355832637443,4.4231285219354906,1.0140909004223642,0.1299814153191809
216,51020,after_ablation,cap2,adult,5.151604219636515,7.041999999999999,47.79330278846154,,,123.73833457008378,,,,160.8572719978136,34.555916696555,5.061998052927584,218.55228758844936,32.01744483478974,5.501451480282398
217,51020,after_ablation,cap3,adult,5.167438954418891,5.251373595505618,47.466128056603786,,,170.37811390562064,,,,299.4838938078944,36.491340214413825,7.064200585971186,49.3729762696599,2.092668738297754,0.550897879168816
218,51020,after_ablation,cap4,adult,5.190879385301857,5.485603305785125,47.3695948653846,,,91.26757724787225,,,,389.6851315529517,26.16377266821559,16.815865321554657,483.5367247403675,43.55092411378829,12.99093905639088
219,51020,after_ablation,cap5,adult,,,47.38935607547171,,,100.42891129468093,,,,,,,,,
220,51020,hyper2,pen_art,adult,5.046541115882119,18.74101666666667,96.38713872727273,,,,,,,1444.5265282248693,157.47627970805402,15.120395054485927,17.579632750236048,7.469114461549179,2.7619720925101507
221,51020,hyper2,sphincter,adult,,,90.47217825,70.86466744642858,,146.76718848144213,,,,,,,,,
222,51020,hyper2,bulb,adult,5.180477391351372,13.34602240896359,86.02229003508772,70.86466744642858,0.36601258671657283,,,,,70.7555688052598,7.984757755406621,3.3654182953874,29.340141225680473,2.8368669637429407,0.7459359869524409
223,51020,hyper2,cap1,adult,5.245624134129605,5.010089385474861,83.36970203846157,,,,,,,441.8986990278732,46.71360717750578,7.786160365559094,10.655680780489806,1.2432842305912915,0.04202160600724811
224,81020,baseline,pen_art,adult,,,67.21733215094336,,,,12.935,13.047878875353629,12.609938929073122,,,,,,
225,81020,baseline,sphincter,adult,,,66.48371802325582,67.55542340384613,12.749751842932668,521.9131848263885,3.2789376180239436,3.708454430487632,3.204909878182568,,,,,,
226,81020,baseline,bulb,adult,4.847750889770208,8.533236914600552,66.87986976744186,,,,7.935745101273576,8.351787763820964,8.159,777.6502194638053,63.22619164399838,33.23210001935618,13.598755191011593,0.5847950675971297,1.6060357530419043
227,81020,baseline,cap1,adult,,,66.08952010416665,,,,4.965950091184791,5.499454430487632,5.241848779763628,,,,,,
228,81020,baseline,cap2,adult,4.823685368300334,6.06897487437186,66.48909747916669,,,143.69734362329478,,,,609.0437076595579,45.31814932603633,12.312207030781726,169.81797607851942,17.55025278748546,2.0360307834212263
229,81020,baseline,cap3,adult,4.828106896348904,6.37713098236776,66.95452278723407,,,130.37313879076905,,,,379.9722850024738,64.68471621476617,15.26130217999145,47.46144291363718,4.823637270340246,0.772355600912634
230,81020,baseline,cap4,adult,4.803231057091135,4.931671679197995,66.75810934883722,,,123.75217600963622,,,,49.15167863304109,1.9489811531085892,0.10070861727607319,32.524769377394264,2.0542855380773926,4.916269047724617
231,81020,baseline,cap5,adult,4.864542570068746,4.17418,67.14374957999999,,,103.66230044787228,,,,119.69242906677088,5.776739973446076,0.2421743935910938,16.179859669622928,2.0737546467246286,0.40394803160766085
232,81020,hyper,pen_art,adult,,,119.262695,,,,,,,,,,,,
233,81020,hyper,sphincter,adult,,,119.26501559999998,119.267081,23.803802051764016,1124.3895940406762,,,,,,,,,
234,81020,hyper,bulb,adult,4.824556675608612,9.300105555555557,119.37049350000001,,,,,,,1001.9634921249849,172.596637268301,8.528829953513121,436.42170638037857,53.85518363219947,6.040443420507652
235,81020,hyper,cap1,adult,4.863778168256893,7.525630853994491,119.345010125,,,,,,,482.9721698148532,55.993976082443986,3.2985368402214865,865.0937289501478,71.76395207879365,8.705796890485358
236,81020,after_hyper,pen_art,adult,,,88.57532066129033,,,,13.262601285363985,13.321107308007985,13.134,,,,,,
237,81020,after_hyper,sphincter,adult,,,88.86993094117646,89.07563121428572,17.59917936599492,742.7467840277766,3.891516378064003,3.91366666666667,3.6714342409970033,,,,,,
238,81020,after_hyper,bulb,adult,5.665554018796535,8.249024169184288,88.79117617543858,,,,8.305895501226049,8.42433333333333,8.29166666666667,400.1675692817293,38.40637355685595,,38.61299036114144,7.569030762584609,
239,81020,after_hyper,cap1,adult,5.676721397102239,5.09847256097561,88.47531843137257,,,,5.748967243871993,5.900108421111337,5.889338064022597,756.2375199887899,46.78056133305996,1.948561505908499,1396.6807351035222,155.61421261962852,14.42609169569136
240,81020,after_hyper,cap2,adult,5.685715263484171,7.016262048192771,87.03420396428575,,,125.23871654451347,,,,294.95691404461525,11.637687753778653,0.27565572578616987,39.84688659703245,1.7468161636379462,2.3403537689318035
241,81020,after_hyper,cap3,adult,5.708484534575064,5.673164133738601,86.85899832075472,,,162.46634042443333,,,,257.2016175509062,38.27840550213002,0.3216285548633252,13.436664455682184,0.16796083055332528,0.26399029106888616
242,81020,after_hyper,cap4,adult,5.680639033870489,4.759618181818182,86.87752307017544,,,147.70381165421554,,,,81.23400446427927,11.26798256426773,2.8596556475251567,66.97496805289961,10.150502878966114,0.24522012826900585
243,81020,after_hyper,cap5,adult,5.702205749036933,3.867199395770393,85.82638186274511,,,98.24121901290322,,,,100.96144883749326,9.738850417404361,43.47755208109838,11.854337040050245,2.989639240933561,6.62733504290175
244,81020,after_ablation,pen_art,adult,,,81.55344508823529,,,,13.481274509803931,13.78781829928435,13.737090781627586,,,,,,
245,81020,after_ablation,sphincter,adult,,,81.64908836842108,81.32142512499999,15.766009679789695,754.4868626021818,3.2531158783471827,3.582,3.0569093008486785,,,,,,
246,81020,after_ablation,bulb,adult,,,81.31410526315788,,,,7.500575760516087,7.6727271602596385,7.363,,,,,,
247,81020,after_ablation,cap1,adult,5.770016764767069,4.443747922437674,80.34934214035088,,,,3.7624224740066348,3.98,3.582,707.3866403829122,115.31171770933699,6.648957826475408,917.5717867419702,60.9872553650195,7.8864120932000255
248,81020,after_ablation,cap2,adult,5.780177582277036,5.582435754189944,81.23937114035088,,,125.9163163757397,,,,656.3717650962191,94.25107947226324,12.574611973715296,37.42367157553655,5.986873246773012,3.4016826155694986
249,81020,after_ablation,cap3,adult,5.792005489475105,5.461406685236769,81.18001305263157,,,122.69854056004031,,,,441.63738890099785,49.408071503490014,30.691830261883158,174.97944890922236,16.26904898776333,0.05597665682664651
250,81020,after_ablation,cap4,adult,5.802702243918218,4.339358126721764,78.92372771929826,,,109.3911956768916,,,,233.44580438624365,64.33378841190165,11.592164607420697,1.0310682229755528,2.8663907356938862,1.218887325031646
251,81020,after_ablation,cap5,adult,,,78.46306087096772,,,103.43308658859478,,,,,,,,,
252,81020,hyper2,pen_art,adult,,,,,,,,,,,,,,,
253,81020,hyper2,sphincter,adult,,,,,,,,,,,,,,,
254,81020,hyper2,bulb,adult,,,,,,,,,,,,,,,
255,81020,hyper2,cap1,adult,,,,,,,,,,,,,,,
256,220920,baseline,pen_art,adult,5.509832824294646,10.41078670360111,57.56575745098039,,,,9.674851526714756,11.8736666666667,8.955,852.3690292386055,95.98449733990444,24.16880628028187,494.24384143593124,34.674329143617754,7.701886860118364
257,220920,baseline,sphincter,adult,,,57.3426751923077,60.80778760000001,,149.97697977877002,1.29224616303516,2.7165511742049953,0.6875682861696447,,,,,,
258,220920,baseline,bulb,adult,,,57.41706110000002,60.80778760000001,1.0865132790379688,,2.8217423709861977,3.98,0.7590658884577873,,,,,,
259,220920,baseline,cap1,adult,5.484901727314676,5.556013888888889,57.49235084313723,60.90151436363636,0.717712700398631,,1.8771156893967371,3.232112248452071,0.6455169251644426,186.36368132363015,37.68256949207383,20.90405036036753,168.86398431501257,5.30854573840219,3.544783750411556
260,220920,baseline,cap2,adult,5.533855517874509,4.115986225895317,57.75210404444447,,,121.41986324727651,,,,469.0546086443877,15.862139126698533,7.601296206940238,24.013799919808623,1.735976439641554,1.8776783115918108
261,220920,baseline,cap3,adult,,,57.60831588235292,,,37.42394678634357,,,,,,,,,
262,220920,baseline,cap4,adult,5.501573161136301,4.376776595744682,57.67904932608695,,,24.501757203426116,,,,257.4725741504468,46.467349113912704,,769.0587249237974,41.829175342844444,
263,220920,baseline,cap5,adult,,,57.854046866666664,,,26.713920466450226,,,,,,,,,
264,220920,hyper,pen_art,adult,5.959580259505371,9.437646408839779,105.00204145454546,,,,,,,927.5568916910162,48.334114863616904,7.669248873125064,133.63576458492878,7.523811265742416,1.238059279453452
265,220920,hyper,sphincter,adult,,,102.37670413461541,91.08310703389833,,296.64598091369055,,,,,,,,,
266,220920,hyper,bulb,adult,5.990722206938423,7.454977839335179,99.89269127118644,91.08310703389833,1.4316092173849215,,,,,249.81969796062003,21.559265070704672,1.3846091825049,66.16458832157123,8.88116806129327,0.4068764633221803
267,220920,hyper,cap1,adult,5.994189326789944,6.481024861878453,97.44233740000001,90.20877210169492,0.8973680645161377,,,,,207.57382889585494,9.789754141294518,0.4555179632904447,131.79130723550426,0.5112268177505861,0.14636038689476535
268,220920,after_hyper,pen_art,adult,5.661769036011704,10.22013109756098,60.07342076190474,,,,9.569383255085993,10.945,9.154,891.5434246636188,131.8987298787953,,351.65854552245685,22.302861972723754,
269,220920,after_hyper,sphincter,adult,,,60.582404140350896,55.73812368421051,,186.3806428293648,1.7803012507121674,2.4426665841903974,1.3921208222334134,,,,,,
270,220920,after_hyper,bulb,adult,5.673275574308969,6.948576687116564,60.00989184482758,55.73812368421051,1.1334050400791762,,5.635356506091842,5.90366666666667,5.30666666666667,262.74179546757983,23.000877141419547,1.7723630001040813,73.11463431120598,3.3634625605256367,1.2817940284035432
271,220920,after_hyper,cap1,adult,5.695933991994599,6.350704268292683,59.336283406779664,55.477602,0.7310551360059088,,4.1688681029827785,4.378,3.849999862539554,334.2251412815748,31.11584454076332,0.7632516677844652,94.84362239666571,5.321858383020045,1.223594947937982
272,220920,after_hyper,cap2,adult,5.686960826488711,4.293665653495441,58.247639,,,130.13753887947877,,,,201.25395214314108,23.211256761689636,3.8706045718900337,13.725250917892838,3.4723984901793425,2.870897795680392
273,220920,after_hyper,cap3,adult,5.689382176220007,3.078763636363636,57.831485701754374,,,40.41335371895422,,,,79.11643076931165,18.720750592298796,2.332605330026341,100.4586421468771,4.943698291579192,2.923900977200546
274,220920,after_hyper,cap4,adult,5.647938043933199,4.657164133738602,57.817502103448255,,,26.836707201725996,,,,57.98300829579226,26.809769231438942,2.1734405691924557,450.017832125276,22.92081321074818,3.903425497499861
275,220920,after_hyper,cap5,adult,,,57.434302779661,,,24.586784870792567,,,,,,,,,
276,220920,after_ablation,pen_art,adult,,,54.69145777941176,,,,13.251461676755456,13.249545404559854,13.01351489658848,,,,,,
277,220920,after_ablation,sphincter,adult,,,54.76175203508771,,,,3.0837950068544253,3.1162726747878335,2.985,,,,,,
278,220920,after_ablation,bulb,adult,,,54.55822494642855,,,,6.6121372613706875,6.699030398002976,6.383605815676535,,,,,,
279,220920,after_ablation,cap1,adult,,,54.443758303571435,,,,5.28961140966981,5.373,4.520575060276402,,,,,,
280,220920,after_ablation,cap2,adult,,,54.05235867857142,,,,,,,,,,,,
281,220920,after_ablation,cap3,adult,,,54.7178302857143,,,,,,,,,,,,
282,220920,after_ablation,cap4,adult,,,54.29950716071431,,,,,,,,,,,,
283,220920,after_ablation,cap5,adult,,,54.7628283,,,,,,,,,,,,
284,220920,hyper2,pen_art,adult,,,105.81285893150688,,,,,,,,,,,,
285,220920,hyper2,pen_art,adult,,,105.81285893150688,,,,,,,,,,,,
286,220920,hyper2,sphincter,adult,,,98.76922620895522,,,,,,,,,,,,
287,220920,hyper2,sphincter,adult,,,98.76922620895522,,,,,,,,,,,,
288,220920,hyper2,bulb,adult,,,94.94824280882354,,,,,,,,,,,,
289,220920,hyper2,bulb,adult,,,94.94824280882354,,,,,,,,,,,,
290,220920,hyper2,cap1,adult,,,91.42057961764709,,,,,,,,,,,,
291,220920,hyper2,cap1,adult,,,91.42057961764709,,,,,,,,,,,,
292,121020,baseline,pen_art,adult,5.095317178677856,15.01419647355164,57.56575745098039,,,,12.847238884907933,15.522,12.338,814.3982247897172,39.40040758765491,27.302245760973417,64.51729855395448,7.471713213448365,0.46168554921131566
293,121020,baseline,sphincter,adult,,,57.3426751923077,,,,2.0273850561412723,3.7071818931602447,0.8414869178893989,,,,,,
294,121020,baseline,bulb,adult,5.092276571170215,8.864207594936708,57.41706110000002,,,,7.94290017104931,8.487878682908997,7.89366666666667,1216.731114189733,142.25053851685055,28.72136366110968,191.20958985843788,24.176547600665785,5.40336823366737
295,121020,baseline,cap1,adult,5.107406148509877,6.777939313984168,57.49235084313723,,,,5.412303033978443,5.97,5.572,209.9131558507013,13.699136460670218,6.202244667649513,73.08385252989288,7.7936629022264485,2.5703259933112315
296,121020,baseline,cap2,adult,,,57.75210404444447,,,,,,,,,,,,
297,121020,baseline,cap3,adult,5.10154675912959,5.910230964467006,57.60831588235292,,,,,,,102.18322619657093,18.35001374402221,12.7657869474846,319.61754668172193,43.43485014004598,7.058728727312251
298,121020,baseline,cap4,adult,5.08434445866944,5.406085427135679,57.67904932608695,,,,,,,194.11676738348208,22.667797343368072,4.673551368864291,387.9937938494139,34.72869677940912,8.940271334573533
299,121020,baseline,cap5,adult,5.093690642956151,3.506329317269076,57.854046866666664,,,,,,,83.89936459520675,2.393671897529678,,561.5386668750954,45.79742467805628,
300,121020,hyper,pen_art,adult,5.547895007922468,13.19236211699164,105.00204145454546,,,,,,,520.3741258907628,24.27438819890795,20.126051246990095,13.89818837548528,2.925042504755134,1.2417793265669035
301,121020,hyper,sphincter,adult,,,102.37670413461541,,,,,,,,,,,,
302,121020,hyper,bulb,adult,5.967360113481967,8.332932384341637,99.89269127118644,,,,,,,354.56325925325876,29.224638714495747,,38.99739859535935,3.0478190822765994,
303,121020,hyper,cap1,adult,6.065882992584213,6.609969273743017,97.44233740000001,,,,,,,138.53916121931496,4.740587955250357,1.143508423038263,23.790203476378764,0.6630579854142571,0.011311370333992873
304,121020,after_hyper,pen_art,adult,5.765967599861026,14.15774774774775,60.07342076190474,,,,12.779540137237262,15.522,12.338,113.8610910938496,21.522766604790778,,62.706067439825986,10.502634423458364,
305,121020,after_hyper,sphincter,adult,,,60.582404140350896,,,,2.1810909401113956,3.383,0.8347543966722965,,,,,,
306,121020,after_hyper,bulb,adult,5.816238298489737,8.02123489932886,60.00989184482758,,,,7.812538341033542,8.358,8.054242166816493,1302.3851286306358,104.00422974173,,277.2311685003046,25.38237029696902,
